Language	NbS	WID	MeanWID	SdWID	TTR	MeanTTR	SdTTR	MTLD	MeanMTLD	SdMTLD	H	MeanH	SdH
Hausa	20	1.00606060606061	1.07412840371378	0.0353936417610899	0.324548192771084	0.330696616542358	0.00863725300490365	48.8462259075623	56.5324683148323	6.88773987219383	7.54507936591496	7.47915257890145	0.0987270531685421
Hausa	20	1.06678383128295	1.07412840371378	0.0353936417610899	0.346633416458853	0.330696616542358	0.00863725300490365	67.7386518021258	56.5324683148323	6.88773987219383	7.61432252150323	7.47915257890145	0.0987270531685421
Hausa	20	1.07711651299246	1.07412840371378	0.0353936417610899	0.32421875	0.330696616542358	0.00863725300490365	56.3871771792564	56.5324683148323	6.88773987219383	7.50443261856025	7.47915257890145	0.0987270531685421
Hausa	20	1.09476309226933	1.07412840371378	0.0353936417610899	0.332587621178225	0.330696616542358	0.00863725300490365	46.0044464314746	56.5324683148323	6.88773987219383	7.55742542424985	7.47915257890145	0.0987270531685421
Hausa	20	1.1	1.07412840371378	0.0353936417610899	0.334450963956412	0.330696616542358	0.00863725300490365	65.4236827033219	56.5324683148323	6.88773987219383	7.47060892548174	7.47915257890145	0.0987270531685421
Hausa	20	1.14910714285714	1.07412840371378	0.0353936417610899	0.322703113135915	0.330696616542358	0.00863725300490365	48.5487182649066	56.5324683148323	6.88773987219383	7.55612962732223	7.47915257890145	0.0987270531685421
Hausa	20	1.08320251177394	1.07412840371378	0.0353936417610899	0.326811594202899	0.330696616542358	0.00863725300490365	53.6078087299846	56.5324683148323	6.88773987219383	7.58645260317659	7.47915257890145	0.0987270531685421
Hausa	20	1.08828125	1.07412840371378	0.0353936417610899	0.347723704866562	0.330696616542358	0.00863725300490365	66.6118710134656	56.5324683148323	6.88773987219383	7.67384236269221	7.47915257890145	0.0987270531685421
Hausa	20	1.07454819277108	1.07412840371378	0.0353936417610899	0.328767123287671	0.330696616542358	0.00863725300490365	65.8908185428084	56.5324683148323	6.88773987219383	7.44878399494745	7.47915257890145	0.0987270531685421
Hausa	20	1.04130434782609	1.07412840371378	0.0353936417610899	0.333919156414763	0.330696616542358	0.00863725300490365	49.1379954814059	56.5324683148323	6.88773987219383	7.39101284913533	7.47915257890145	0.0987270531685421
Hausa	20	1.11405109489051	1.07412840371378	0.0353936417610899	0.322943722943723	0.330696616542358	0.00863725300490365	56.0055972179004	56.5324683148323	6.88773987219383	7.39761315116584	7.47915257890145	0.0987270531685421
Hausa	20	1.07668944570995	1.07412840371378	0.0353936417610899	0.324346405228758	0.330696616542358	0.00863725300490365	60.5675688113268	56.5324683148323	6.88773987219383	7.53097570468137	7.47915257890145	0.0987270531685421
Hausa	20	1.10659509202454	1.07412840371378	0.0353936417610899	0.328979591836735	0.330696616542358	0.00863725300490365	63.0349601882037	56.5324683148323	6.88773987219383	7.49009787523815	7.47915257890145	0.0987270531685421
Hausa	20	1.07531692766592	1.07412840371378	0.0353936417610899	0.341525423728814	0.330696616542358	0.00863725300490365	54.7666776942731	56.5324683148323	6.88773987219383	7.44856563293471	7.47915257890145	0.0987270531685421
Hausa	20	1.01877551020408	1.07412840371378	0.0353936417610899	0.316790736145575	0.330696616542358	0.00863725300490365	55.5017632644724	56.5324683148323	6.88773987219383	7.41252654369374	7.47915257890145	0.0987270531685421
Hausa	20	1.05258302583026	1.07412840371378	0.0353936417610899	0.327678571428571	0.330696616542358	0.00863725300490365	57.7089783281734	56.5324683148323	6.88773987219383	7.34984075927557	7.47915257890145	0.0987270531685421
Hausa	20	1.11759868421053	1.07412840371378	0.0353936417610899	0.343558282208589	0.330696616542358	0.00863725300490365	57.1112777810797	56.5324683148323	6.88773987219383	7.53233303716639	7.47915257890145	0.0987270531685421
Hausa	20	1.02532679738562	1.07412840371378	0.0353936417610899	0.330258302583026	0.330696616542358	0.00863725300490365	60.7159751086083	56.5324683148323	6.88773987219383	7.26877494118268	7.47915257890145	0.0987270531685421
Hausa	20	1.05624483043838	1.07412840371378	0.0353936417610899	0.333941605839416	0.330696616542358	0.00863725300490365	48.5754179296085	56.5324683148323	6.88773987219383	7.37764533056404	7.47915257890145	0.0987270531685421
Hindi	20	0.962962962962963	0.987385518128275	0.0194490165324197	0.335653518948183	0.332588335004811	0.0151058182526481	81.82265625	76.5710332044524	7.77308893062032	7.64237177378956	7.72475551086491	0.0914945717753634
Hindi	20	0.991034482758621	0.987385518128275	0.0194490165324197	0.310751104565538	0.332588335004811	0.0151058182526481	76.2496326783063	76.5710332044524	7.77308893062032	7.62863504152879	7.72475551086491	0.0914945717753634
Hindi	20	0.970464135021097	0.987385518128275	0.0194490165324197	0.335245901639344	0.332588335004811	0.0151058182526481	72.1161003016153	76.5710332044524	7.77308893062032	7.65661919920545	7.72475551086491	0.0914945717753634
Hindi	20	1	0.987385518128275	0.0194490165324197	0.326226012793177	0.332588335004811	0.0151058182526481	61.5294784418593	76.5710332044524	7.77308893062032	7.71321126461787	7.72475551086491	0.0914945717753634
Hindi	20	1.01421464108031	0.987385518128275	0.0194490165324197	0.333568406205924	0.332588335004811	0.0151058182526481	71.65783847981	76.5710332044524	7.77308893062032	7.82727272316253	7.72475551086491	0.0914945717753634
Hindi	20	0.984590429845904	0.987385518128275	0.0194490165324197	0.32088520055325	0.332588335004811	0.0151058182526481	72.2142043095189	76.5710332044524	7.77308893062032	7.71642716581974	7.72475551086491	0.0914945717753634
Hindi	20	0.940353460972018	0.987385518128275	0.0194490165324197	0.342442356959863	0.332588335004811	0.0151058182526481	86.4016844048522	76.5710332044524	7.77308893062032	7.66997938098142	7.72475551086491	0.0914945717753634
Hindi	20	0.978114478114478	0.987385518128275	0.0194490165324197	0.297905352986811	0.332588335004811	0.0151058182526481	65.8833191459258	76.5710332044524	7.77308893062032	7.4919586253938	7.72475551086491	0.0914945717753634
Hindi	20	1.00081967213115	0.987385518128275	0.0194490165324197	0.344827586206897	0.332588335004811	0.0151058182526481	74.2988750254605	76.5710332044524	7.77308893062032	7.89344893607846	7.72475551086491	0.0914945717753634
Hindi	20	1.01692524682652	0.987385518128275	0.0194490165324197	0.341068917018284	0.332588335004811	0.0151058182526481	80.1566890876848	76.5710332044524	7.77308893062032	7.81141183509314	7.72475551086491	0.0914945717753634
Hindi	20	0.975702353834472	0.987385518128275	0.0194490165324197	0.331772053083528	0.332588335004811	0.0151058182526481	81.1002717449756	76.5710332044524	7.77308893062032	7.72444147578224	7.72475551086491	0.0914945717753634
Hindi	20	0.996217851739788	0.987385518128275	0.0194490165324197	0.311959654178674	0.332588335004811	0.0151058182526481	73.0896707199248	76.5710332044524	7.77308893062032	7.6785673370201	7.72475551086491	0.0914945717753634
Hindi	20	0.99792531120332	0.987385518128275	0.0194490165324197	0.351851851851852	0.332588335004811	0.0151058182526481	82.3403488228769	76.5710332044524	7.77308893062032	7.74269759017125	7.72475551086491	0.0914945717753634
Hindi	20	0.964871194379391	0.987385518128275	0.0194490165324197	0.352191235059761	0.332588335004811	0.0151058182526481	92.6091008398063	76.5710332044524	7.77308893062032	7.81253355062472	7.72475551086491	0.0914945717753634
Hindi	20	0.979106628242075	0.987385518128275	0.0194490165324197	0.337191358024691	0.332588335004811	0.0151058182526481	82.8454333905186	76.5710332044524	7.77308893062032	7.7248416327292	7.72475551086491	0.0914945717753634
Hindi	20	1.01161946259985	0.987385518128275	0.0194490165324197	0.338124054462935	0.332588335004811	0.0151058182526481	77.7647058823529	76.5710332044524	7.77308893062032	7.69040284391825	7.72475551086491	0.0914945717753634
Hindi	20	0.974380871050384	0.987385518128275	0.0194490165324197	0.318809005083515	0.332588335004811	0.0151058182526481	81.4127998417719	76.5710332044524	7.77308893062032	7.71178396353301	7.72475551086491	0.0914945717753634
Hindi	20	0.986091794158554	0.987385518128275	0.0194490165324197	0.330296127562642	0.332588335004811	0.0151058182526481	78.0020766434685	76.5710332044524	7.77308893062032	7.71697926140288	7.72475551086491	0.0914945717753634
Hindi	20	0.99844840961986	0.987385518128275	0.0194490165324197	0.331710709318498	0.332588335004811	0.0151058182526481	62.0428988218434	76.5710332044524	7.77308893062032	7.86823379145216	7.72475551086491	0.0914945717753634
Hindi	20	1.00386697602475	0.987385518128275	0.0194490165324197	0.359286293592863	0.332588335004811	0.0151058182526481	77.8828792564752	76.5710332044524	7.77308893062032	7.7732928249936	7.72475551086491	0.0914945717753634
Indonesian	20	1.08470181503889	1.0969874268109	0.0320130815163865	0.364686468646865	0.370087671390736	0.0124191489403725	87.1849692847177	84.7645126005624	14.6584673770581	7.81760142835994	7.84004910478347	0.0959015350558034
Indonesian	20	1.07759372275501	1.0969874268109	0.0320130815163865	0.375287797390637	0.370087671390736	0.0124191489403725	72.2428579352927	84.7645126005624	14.6584673770581	7.96787289389724	7.84004910478347	0.0959015350558034
Indonesian	20	1.06635514018692	1.0969874268109	0.0320130815163865	0.396980461811723	0.370087671390736	0.0124191489403725	92.9950427871876	84.7645126005624	14.6584673770581	7.90526592480937	7.84004910478347	0.0959015350558034
Indonesian	20	1.1218668971478	1.0969874268109	0.0320130815163865	0.348207171314741	0.370087671390736	0.0124191489403725	71.5996623358815	84.7645126005624	14.6584673770581	7.80401732396525	7.84004910478347	0.0959015350558034
Indonesian	20	1.06666666666667	1.0969874268109	0.0320130815163865	0.363495746326373	0.370087671390736	0.0124191489403725	53.111292243139	84.7645126005624	14.6584673770581	7.81882548874258	7.84004910478347	0.0959015350558034
Indonesian	20	1.10142180094787	1.0969874268109	0.0320130815163865	0.361774744027304	0.370087671390736	0.0124191489403725	86.3413576548124	84.7645126005624	14.6584673770581	7.76632643673607	7.84004910478347	0.0959015350558034
Indonesian	20	1.0951650038373	1.0969874268109	0.0320130815163865	0.355740181268882	0.370087671390736	0.0124191489403725	71.4981918643299	84.7645126005624	14.6584673770581	7.95000758675654	7.84004910478347	0.0959015350558034
Indonesian	20	1.1087962962963	1.0969874268109	0.0320130815163865	0.384259259259259	0.370087671390736	0.0124191489403725	76.9602353565314	84.7645126005624	14.6584673770581	7.95914824770765	7.84004910478347	0.0959015350558034
Indonesian	20	1.1696269982238	1.0969874268109	0.0320130815163865	0.388389206868356	0.370087671390736	0.0124191489403725	90.717032967033	84.7645126005624	14.6584673770581	8.02062547401186	7.84004910478347	0.0959015350558034
Indonesian	20	1.12993854258121	1.0969874268109	0.0320130815163865	0.358326068003487	0.370087671390736	0.0124191489403725	79.3424422799423	84.7645126005624	14.6584673770581	7.70776353785987	7.84004910478347	0.0959015350558034
Indonesian	20	1.09802235597592	1.0969874268109	0.0320130815163865	0.374045801526718	0.370087671390736	0.0124191489403725	72.3307264549567	84.7645126005624	14.6584673770581	7.84703420286939	7.84004910478347	0.0959015350558034
Indonesian	20	1.10996015936255	1.0969874268109	0.0320130815163865	0.372511848341232	0.370087671390736	0.0124191489403725	88.3731399510897	84.7645126005624	14.6584673770581	7.79500697884413	7.84004910478347	0.0959015350558034
Indonesian	20	1.04565217391304	1.0969874268109	0.0320130815163865	0.376836646499568	0.370087671390736	0.0124191489403725	122.235223424014	84.7645126005624	14.6584673770581	7.91702117718532	7.84004910478347	0.0959015350558034
Indonesian	20	1.10198555956679	1.0969874268109	0.0320130815163865	0.379487179487179	0.370087671390736	0.0124191489403725	108.022685717271	84.7645126005624	14.6584673770581	7.92274702960895	7.84004910478347	0.0959015350558034
Indonesian	20	1.12837285363859	1.0969874268109	0.0320130815163865	0.377700950734659	0.370087671390736	0.0124191489403725	93.113531038198	84.7645126005624	14.6584673770581	7.81779463917548	7.84004910478347	0.0959015350558034
Indonesian	20	1.09641638225256	1.0969874268109	0.0320130815163865	0.363714531384351	0.370087671390736	0.0124191489403725	91.6164191527069	84.7645126005624	14.6584673770581	7.79047231333453	7.84004910478347	0.0959015350558034
Indonesian	20	1.12128712871287	1.0969874268109	0.0320130815163865	0.359964881474978	0.370087671390736	0.0124191489403725	84.6126639764914	84.7645126005624	14.6584673770581	7.72168939482076	7.84004910478347	0.0959015350558034
Indonesian	20	1.02968617472434	1.0969874268109	0.0320130815163865	0.352898550724638	0.370087671390736	0.0124191489403725	77.6184360730594	84.7645126005624	14.6584673770581	7.81049803607498	7.84004910478347	0.0959015350558034
Indonesian	20	1.11523588553751	1.0969874268109	0.0320130815163865	0.372897196261682	0.370087671390736	0.0124191489403725	93.8208916704303	84.7645126005624	14.6584673770581	7.64859068655289	7.84004910478347	0.0959015350558034
Indonesian	20	1.07099697885196	1.0969874268109	0.0320130815163865	0.374548736462094	0.370087671390736	0.0124191489403725	81.5534498441625	84.7645126005624	14.6584673770581	7.81267329435651	7.84004910478347	0.0959015350558034
Jakaltek	20	0.841238471673254	0.854135369853089	0.0405295449832538	0.286585365853659	0.301310889339495	0.0172320723695642	47.2270956048935	50.7005443603872	5.67410146943437	7.24347518749766	7.45656328031917	0.182040425783192
Jakaltek	20	0.868674698795181	0.854135369853089	0.0405295449832538	0.279973649538867	0.301310889339495	0.0172320723695642	51.1026788117078	50.7005443603872	5.67410146943437	7.27792997001738	7.45656328031917	0.182040425783192
Jakaltek	20	0.901193633952255	0.854135369853089	0.0405295449832538	0.303211351755041	0.301310889339495	0.0172320723695642	44.8404195748255	50.7005443603872	5.67410146943437	7.39538075294324	7.45656328031917	0.182040425783192
Jakaltek	20	0.887584928968499	0.854135369853089	0.0405295449832538	0.301750150875075	0.301310889339495	0.0172320723695642	54.4351637764933	50.7005443603872	5.67410146943437	7.61436500058067	7.45656328031917	0.182040425783192
Jakaltek	20	0.762158956109134	0.854135369853089	0.0405295449832538	0.307831325301205	0.301310889339495	0.0172320723695642	46.4142651508475	50.7005443603872	5.67410146943437	7.65835888802896	7.45656328031917	0.182040425783192
Jakaltek	20	0.861194930597465	0.854135369853089	0.0405295449832538	0.281935846933033	0.301310889339495	0.0172320723695642	50.1856844333878	50.7005443603872	5.67410146943437	7.46587119109314	7.45656328031917	0.182040425783192
Jakaltek	20	0.818505338078292	0.854135369853089	0.0405295449832538	0.316614420062696	0.301310889339495	0.0172320723695642	44.8044003778957	50.7005443603872	5.67410146943437	7.25576862013698	7.45656328031917	0.182040425783192
Jakaltek	20	0.894200626959248	0.854135369853089	0.0405295449832538	0.269205515430072	0.301310889339495	0.0172320723695642	48.2076771236689	50.7005443603872	5.67410146943437	7.23429345924814	7.45656328031917	0.182040425783192
Jakaltek	20	0.812042768711311	0.854135369853089	0.0405295449832538	0.331068560840025	0.301310889339495	0.0172320723695642	59.8558257157165	50.7005443603872	5.67410146943437	7.81124933665643	7.45656328031917	0.182040425783192
Jakaltek	20	0.892603129445235	0.854135369853089	0.0405295449832538	0.301897983392645	0.301310889339495	0.0172320723695642	59.699575043147	50.7005443603872	5.67410146943437	7.65752458760217	7.45656328031917	0.182040425783192
Jakaltek	20	0.852459016393443	0.854135369853089	0.0405295449832538	0.307692307692308	0.301310889339495	0.0172320723695642	44.8221911235506	50.7005443603872	5.67410146943437	7.31497828075689	7.45656328031917	0.182040425783192
Jakaltek	20	0.911874533233757	0.854135369853089	0.0405295449832538	0.311671087533156	0.301310889339495	0.0172320723695642	51.6490280777538	50.7005443603872	5.67410146943437	7.4303418619603	7.45656328031917	0.182040425783192
Jakaltek	20	0.798181818181818	0.854135369853089	0.0405295449832538	0.323932926829268	0.301310889339495	0.0172320723695642	48.4903562820457	50.7005443603872	5.67410146943437	7.32884008179544	7.45656328031917	0.182040425783192
Jakaltek	20	0.845042678923178	0.854135369853089	0.0405295449832538	0.328591749644381	0.301310889339495	0.0172320723695642	60.0631513958437	50.7005443603872	5.67410146943437	7.56269413556454	7.45656328031917	0.182040425783192
Jakaltek	20	0.833218943033631	0.854135369853089	0.0405295449832538	0.288251366120219	0.301310889339495	0.0172320723695642	40.8549853984147	50.7005443603872	5.67410146943437	7.17671607183263	7.45656328031917	0.182040425783192
Jakaltek	20	0.812718786464411	0.854135369853089	0.0405295449832538	0.289090909090909	0.301310889339495	0.0172320723695642	56.0020316403967	50.7005443603872	5.67410146943437	7.58876066649626	7.45656328031917	0.182040425783192
Jakaltek	20	0.87940379403794	0.854135369853089	0.0405295449832538	0.284714119019837	0.301310889339495	0.0172320723695642	49.4665441176471	50.7005443603872	5.67410146943437	7.45252428161705	7.45656328031917	0.182040425783192
Jakaltek	20	0.896952104499274	0.854135369853089	0.0405295449832538	0.292408066429419	0.301310889339495	0.0172320723695642	45.5618210281523	50.7005443603872	5.67410146943437	7.38259131901834	7.45656328031917	0.182040425783192
Jakaltek	20	0.82778750729714	0.854135369853089	0.0405295449832538	0.300642148277875	0.301310889339495	0.0172320723695642	56.8913323027048	50.7005443603872	5.67410146943437	7.71126669285301	7.45656328031917	0.182040425783192
Jakaltek	20	0.885670731707317	0.854135369853089	0.0405295449832538	0.319148936170213	0.301310889339495	0.0172320723695642	53.4366602286516	50.7005443603872	5.67410146943437	7.56833522068422	7.45656328031917	0.182040425783192
Kewa	20	0.968349660889224	0.943448269829624	0.0735868668035013	0.35102618542109	0.353898436716125	0.0183371240413134	108.229924367434	94.1096472669392	11.8108497501726	8.08679194484926	8.03291497310266	0.086215221646517
Kewa	20	0.95260347129506	0.943448269829624	0.0735868668035013	0.348464619492657	0.353898436716125	0.0183371240413134	79.0141661136352	94.1096472669392	11.8108497501726	8.12380821143935	8.03291497310266	0.086215221646517
Kewa	20	0.889028213166144	0.943448269829624	0.0735868668035013	0.36144578313253	0.353898436716125	0.0183371240413134	91.3994973824905	94.1096472669392	11.8108497501726	8.04917242313213	8.03291497310266	0.086215221646517
Kewa	20	0.912658227848101	0.943448269829624	0.0735868668035013	0.318414322250639	0.353898436716125	0.0183371240413134	76.0212728060334	94.1096472669392	11.8108497501726	7.92775860526866	8.03291497310266	0.086215221646517
Kewa	20	0.912960609911055	0.943448269829624	0.0735868668035013	0.329746835443038	0.353898436716125	0.0183371240413134	77.8583815028902	94.1096472669392	11.8108497501726	8.11846228221223	8.03291497310266	0.086215221646517
Kewa	20	0.843520782396088	0.943448269829624	0.0735868668035013	0.354368932038835	0.353898436716125	0.0183371240413134	98.8433215386799	94.1096472669392	11.8108497501726	7.98578168466057	8.03291497310266	0.086215221646517
Kewa	20	0.917647058823529	0.943448269829624	0.0735868668035013	0.339184952978056	0.353898436716125	0.0183371240413134	91.2173202614379	94.1096472669392	11.8108497501726	8.14941751740832	8.03291497310266	0.086215221646517
Kewa	20	1.01866883116883	0.943448269829624	0.0735868668035013	0.354510800508259	0.353898436716125	0.0183371240413134	86.4200123389362	94.1096472669392	11.8108497501726	8.15404923467232	8.03291497310266	0.086215221646517
Kewa	20	0.836265223274696	0.943448269829624	0.0735868668035013	0.337408312958435	0.353898436716125	0.0183371240413134	100.670117428925	94.1096472669392	11.8108497501726	8.12619662761161	8.03291497310266	0.086215221646517
Kewa	20	1.00472069236821	0.943448269829624	0.0735868668035013	0.347767253044655	0.353898436716125	0.0183371240413134	112.277390898088	94.1096472669392	11.8108497501726	8.09630545618492	8.03291497310266	0.086215221646517
Kewa	20	1.13265306122449	0.943448269829624	0.0735868668035013	0.373362445414847	0.353898436716125	0.0183371240413134	103.965732632808	94.1096472669392	11.8108497501726	8.1161620972911	8.03291497310266	0.086215221646517
Kewa	20	0.890664961636829	0.943448269829624	0.0735868668035013	0.356428021555042	0.353898436716125	0.0183371240413134	96.7018849120584	94.1096472669392	11.8108497501726	7.98499726700959	8.03291497310266	0.086215221646517
Kewa	20	0.961783439490446	0.943448269829624	0.0735868668035013	0.387175324675325	0.353898436716125	0.0183371240413134	110.697338489337	94.1096472669392	11.8108497501726	8.05424333738556	8.03291497310266	0.086215221646517
Kewa	20	0.933380581148122	0.943448269829624	0.0735868668035013	0.347058823529412	0.353898436716125	0.0183371240413134	80.1312744959154	94.1096472669392	11.8108497501726	7.93251414830143	8.03291497310266	0.086215221646517
Kewa	20	0.894534257120862	0.943448269829624	0.0735868668035013	0.363225320271289	0.353898436716125	0.0183371240413134	110.583333333333	94.1096472669392	11.8108497501726	7.98777951657321	8.03291497310266	0.086215221646517
Kewa	20	1.04126213592233	0.943448269829624	0.0735868668035013	0.352478363493312	0.353898436716125	0.0183371240413134	95.0589015908489	94.1096472669392	11.8108497501726	7.9043446781073	8.03291497310266	0.086215221646517
Kewa	20	0.92381562099872	0.943448269829624	0.0735868668035013	0.335467349551857	0.353898436716125	0.0183371240413134	78.2957393483709	94.1096472669392	11.8108497501726	8.05709278743485	8.03291497310266	0.086215221646517
Kewa	20	0.883551673944687	0.943448269829624	0.0735868668035013	0.35553772070626	0.353898436716125	0.0183371240413134	93.6188687094551	94.1096472669392	11.8108497501726	7.9303863403002	8.03291497310266	0.086215221646517
Kewa	20	0.909163346613546	0.943448269829624	0.0735868668035013	0.395176252319109	0.353898436716125	0.0183371240413134	90.1123188405797	94.1096472669392	11.8108497501726	7.94712820814075	8.03291497310266	0.086215221646517
Kewa	20	1.04173354735152	0.943448269829624	0.0735868668035013	0.369721115537849	0.353898436716125	0.0183371240413134	101.076148347527	94.1096472669392	11.8108497501726	7.92590709406986	8.03291497310266	0.086215221646517
Khalkha	20	1.30798845043311	1.35019255832186	0.0497442950708187	0.538779731127198	0.553178365352949	0.0180722429687513	238.65698567042	220.10492424212	38.5682840294146	8.44393232438143	8.48216676315399	0.0907182413024854
Khalkha	20	1.3205791106515	1.35019255832186	0.0497442950708187	0.563559322033898	0.553178365352949	0.0180722429687513	234.32017982018	220.10492424212	38.5682840294146	8.46220759498499	8.48216676315399	0.0907182413024854
Khalkha	20	1.43638392857143	1.35019255832186	0.0497442950708187	0.54045643153527	0.553178365352949	0.0180722429687513	186.940444552243	220.10492424212	38.5682840294146	8.42262436489068	8.48216676315399	0.0907182413024854
Khalkha	20	1.30186721991701	1.35019255832186	0.0497442950708187	0.56547619047619	0.553178365352949	0.0180722429687513	254.081753554502	220.10492424212	38.5682840294146	8.34204021971145	8.48216676315399	0.0907182413024854
Khalkha	20	1.39420289855072	1.35019255832186	0.0497442950708187	0.547254725472547	0.553178365352949	0.0180722429687513	151.416039949924	220.10492424212	38.5682840294146	8.56080637384641	8.48216676315399	0.0907182413024854
Khalkha	20	1.31506849315068	1.35019255832186	0.0497442950708187	0.547826086956522	0.553178365352949	0.0180722429687513	213.214103527541	220.10492424212	38.5682840294146	8.56858868850265	8.48216676315399	0.0907182413024854
Khalkha	20	1.2979297929793	1.35019255832186	0.0497442950708187	0.561117578579744	0.553178365352949	0.0180722429687513	220.924079420207	220.10492424212	38.5682840294146	8.34833996920608	8.48216676315399	0.0907182413024854
Khalkha	20	1.375	1.35019255832186	0.0497442950708187	0.543526785714286	0.553178365352949	0.0180722429687513	195.169762137504	220.10492424212	38.5682840294146	8.35652211438689	8.48216676315399	0.0907182413024854
Khalkha	20	1.33870967741935	1.35019255832186	0.0497442950708187	0.54337899543379	0.553178365352949	0.0180722429687513	164.181399036767	220.10492424212	38.5682840294146	8.54954356505953	8.48216676315399	0.0907182413024854
Khalkha	20	1.32564841498559	1.35019255832186	0.0497442950708187	0.578290105667627	0.553178365352949	0.0180722429687513	241.147543159209	220.10492424212	38.5682840294146	8.66201467726378	8.48216676315399	0.0907182413024854
Khalkha	20	1.35004730368969	1.35019255832186	0.0497442950708187	0.586560364464693	0.553178365352949	0.0180722429687513	262.320148681486	220.10492424212	38.5682840294146	8.52194313307073	8.48216676315399	0.0907182413024854
Khalkha	20	1.43307943416757	1.35019255832186	0.0497442950708187	0.516843118383061	0.553178365352949	0.0180722429687513	223.980103253763	220.10492424212	38.5682840294146	8.42206210456987	8.48216676315399	0.0907182413024854
Khalkha	20	1.29978586723769	1.35019255832186	0.0497442950708187	0.541154210028382	0.553178365352949	0.0180722429687513	186.607234224324	220.10492424212	38.5682840294146	8.51557449346149	8.48216676315399	0.0907182413024854
Khalkha	20	1.35833333333333	1.35019255832186	0.0497442950708187	0.56221198156682	0.553178365352949	0.0180722429687513	244.377771515433	220.10492424212	38.5682840294146	8.39462931356149	8.48216676315399	0.0907182413024854
Khalkha	20	1.42142025611176	1.35019255832186	0.0497442950708187	0.53740779768177	0.553178365352949	0.0180722429687513	212.920174682457	220.10492424212	38.5682840294146	8.41695401022368	8.48216676315399	0.0907182413024854
Khalkha	20	1.31232876712329	1.35019255832186	0.0497442950708187	0.588683351468988	0.553178365352949	0.0180722429687513	310.801446869168	220.10492424212	38.5682840294146	8.62013725856435	8.48216676315399	0.0907182413024854
Khalkha	20	1.30932594644506	1.35019255832186	0.0497442950708187	0.547931382441978	0.553178365352949	0.0180722429687513	222.779303728479	220.10492424212	38.5682840294146	8.55543395615712	8.48216676315399	0.0907182413024854
Khalkha	20	1.40565085771948	1.35019255832186	0.0497442950708187	0.553319919517103	0.553178365352949	0.0180722429687513	257.441328177202	220.10492424212	38.5682840294146	8.48455393366314	8.48216676315399	0.0907182413024854
Khalkha	20	1.29275653923541	1.35019255832186	0.0497442950708187	0.535549399815328	0.553178365352949	0.0180722429687513	162.542130012927	220.10492424212	38.5682840294146	8.54227707618182	8.48216676315399	0.0907182413024854
Khalkha	20	1.40774487471526	1.35019255832186	0.0497442950708187	0.56423982869379	0.553178365352949	0.0180722429687513	218.276552868658	220.10492424212	38.5682840294146	8.45315009139231	8.48216676315399	0.0907182413024854
Khoekhoe	20	1.05267234701782	1.04720280441834	0.0257108051345678	0.390722569134701	0.367273495804757	0.0176440614615905	42.1720322195204	50.6528838210922	7.8839853304329	7.27160230657219	7.45091812341796	0.19095538893169
Khoekhoe	20	1.04303797468354	1.04720280441834	0.0257108051345678	0.377259036144578	0.367273495804757	0.0176440614615905	45.2552522746071	50.6528838210922	7.8839853304329	7.6287296003163	7.45091812341796	0.19095538893169
Khoekhoe	20	1.04269854824936	1.04720280441834	0.0257108051345678	0.351351351351351	0.367273495804757	0.0176440614615905	49.2531386107497	50.6528838210922	7.8839853304329	7.3710207092531	7.45091812341796	0.19095538893169
Khoekhoe	20	1.0479302832244	1.04720280441834	0.0257108051345678	0.355891719745223	0.367273495804757	0.0176440614615905	42.4246705436962	50.6528838210922	7.8839853304329	7.31021590978951	7.45091812341796	0.19095538893169
Khoekhoe	20	1.03343949044586	1.04720280441834	0.0257108051345678	0.359286293592863	0.367273495804757	0.0176440614615905	51.0603564429201	50.6528838210922	7.8839853304329	7.41129628155935	7.45091812341796	0.19095538893169
Khoekhoe	20	1.08584337349398	1.04720280441834	0.0257108051345678	0.362083689154569	0.367273495804757	0.0176440614615905	39.5498913015424	50.6528838210922	7.8839853304329	7.27899371655299	7.45091812341796	0.19095538893169
Khoekhoe	20	1.0457957957958	1.04720280441834	0.0257108051345678	0.369047619047619	0.367273495804757	0.0176440614615905	52.0249364548495	50.6528838210922	7.8839853304329	7.65297611832442	7.45091812341796	0.19095538893169
Khoekhoe	20	1.03568532035685	1.04720280441834	0.0257108051345678	0.361133603238866	0.367273495804757	0.0176440614615905	56.4860174986757	50.6528838210922	7.8839853304329	7.48741660094006	7.45091812341796	0.19095538893169
Khoekhoe	20	1.01619433198381	1.04720280441834	0.0257108051345678	0.386689132266217	0.367273495804757	0.0176440614615905	49.1488076600371	50.6528838210922	7.8839853304329	7.37988701770226	7.45091812341796	0.19095538893169
Khoekhoe	20	1.04358161648178	1.04720280441834	0.0257108051345678	0.379556259904913	0.367273495804757	0.0176440614615905	58.6624617551917	50.6528838210922	7.8839853304329	7.53087350408526	7.45091812341796	0.19095538893169
Khoekhoe	20	1.09862385321101	1.04720280441834	0.0257108051345678	0.332788225674571	0.367273495804757	0.0176440614615905	43.6785714285714	50.6528838210922	7.8839853304329	7.13940143344569	7.45091812341796	0.19095538893169
Khoekhoe	20	1.0477908025248	1.04720280441834	0.0257108051345678	0.399082568807339	0.367273495804757	0.0176440614615905	69.5943205940909	50.6528838210922	7.8839853304329	7.93356561364106	7.45091812341796	0.19095538893169
